salary,Age,status
35000,64,0
35000,64,0
35000,64,0
35000,64,0
35000,64,0
35000,64,0
35000,64,0
35000,65,0
35000,65,0
35000,65,0
35000,65,0
35000,65,0
35000,65,0
35000,65,0
35000,65,0
35000,65,0
35000,65,0
35000,65,0
35000,65,0
35000,65,0
35000,65,0
35000,66,0
35000,66,0
35000,66,0
35000,66,0
35000,66,0
35000,66,0
35000,66,0
35000,66,0
35000,66,0
35000,66,0
35000,66,0
35000,66,0
35000,66,0
35000,66,0
35000,66,0
35000,67,0
35000,67,0
35000,67,0
35000,67,0
35000,67,0
35000,67,0
35000,67,0
35000,68,0
35000,68,0
35000,68,0
35000,68,0
35000,68,0
35000,68,0
35000,68,0
35000,68,0
35000,68,0
35000,68,0
35000,68,0
35000,69,0
35000,69,0
35000,69,0
35000,69,0
35000,69,0
35000,69,0
35000,69,0
35000,69,0
35000,69,0
35000,69,0
35000,69,0
35000,69,0
35000,69,0
35000,69,0
35000,70,0
35000,70,0
35000,70,0
35000,70,0
35000,70,0
35000,70,0
35000,70,0
35000,70,0
35000,70,0
35000,70,0
35000,70,0
35000,70,0
35000,70,0
35000,70,0
40000,16,0
40000,16,0
40000,16,0
40000,16,0
40000,16,0
40000,16,0
40000,16,0
40000,16,0
40000,16,0
40000,16,0
40000,16,0
40000,16,0
40000,17,0
40000,17,0
40000,17,0
40000,17,0
40000,17,0
40000,17,0
40000,17,0
40000,17,0
40000,17,0
40000,18,0
40000,18,0
40000,18,0
40000,18,0
40000,18,0
40000,18,0
40000,18,0
40000,18,0
40000,18,0
40000,19,0
40000,19,0
40000,19,0
40000,19,0
40000,19,0
40000,19,0
40000,19,0
40000,19,0
40000,19,0
40000,19,0
40000,20,0
40000,20,0
40000,20,0
40000,20,0
40000,20,0
40000,20,0
40000,20,0
40000,20,0
40000,20,0
40000,20,0
40000,20,0
40000,21,0
40000,21,0
40000,21,0
40000,21,0
40000,21,0
40000,21,0
40000,21,0
40000,21,0
40000,21,0
40000,21,0
40000,21,0
40000,21,0
40000,21,0
40000,21,0
40000,21,0
40000,21,0
40000,22,0
40000,22,0
40000,22,0
40000,22,0
40000,22,0
40000,22,0
40000,22,0
40000,22,0
40000,22,0
40000,22,0
40000,22,0
40000,22,0
40000,22,0
40000,22,0
40000,22,0
40000,22,0
40000,22,0
40000,22,0
40000,22,0
40000,22,0
40000,23,0
40000,23,0
40000,23,0
40000,23,0
40000,23,0
40000,23,0
40000,23,0
40000,23,0
40000,23,0
40000,23,0
40000,23,0
40000,23,0
40000,24,0
40000,24,0
40000,24,0
40000,24,0
40000,24,0
40000,24,0
40000,24,0
40000,24,0
40000,24,0
40000,24,0
40000,24,0
40000,24,0
40000,24,0
40000,24,0
40000,24,0
40000,24,0
40000,24,0
40000,24,0
40000,25,0
40000,25,0
40000,25,0
40000,25,0
40000,25,0
40000,25,0
40000,25,0
40000,25,0
40000,25,0
40000,25,0
40000,25,0
40000,25,0
40000,26,0
40000,26,0
40000,26,0
40000,26,0
40000,26,0
40000,26,0
40000,26,0
40000,26,0
40000,26,0
40000,26,0
40000,26,0
40000,26,0
40000,26,0
40000,26,0
40000,26,0
40000,27,0
40000,27,0
40000,27,0
40000,27,0
40000,27,0
40000,27,0
40000,27,0
40000,27,0
40000,27,0
40000,28,0
40000,28,0
40000,28,0
40000,28,0
40000,28,0
40000,28,0
40000,28,0
40000,28,0
40000,28,0
40000,28,0
40000,28,0
40000,29,0
40000,29,0
40000,29,0
40000,29,0
40000,29,0
40000,29,0
40000,29,0
40000,29,0
40000,29,0
40000,29,0
40000,30,0
40000,30,0
40000,30,0
40000,30,0
40000,30,0
40000,30,0
40000,30,0
40000,30,0
40000,30,0
40000,30,0
40000,30,0
40000,30,0
40000,31,0
40000,31,0
40000,31,0
40000,31,0
40000,31,0
40000,31,0
40000,31,0
40000,31,0
40000,31,0
40000,31,0
40000,31,0
40000,31,0
40000,32,0
40000,32,0
40000,32,0
40000,32,0
40000,32,0
40000,32,0
40000,32,0
40000,32,0
40000,32,0
40000,32,0
40000,32,0
40000,32,0
40000,32,0
40000,33,0
40000,33,0
40000,33,0
40000,33,0
40000,33,0
40000,33,0
40000,33,0
40000,33,0
40000,33,0
40000,33,0
40000,33,0
40000,33,0
40000,33,0
40000,33,0
40000,33,0
40000,33,0
40000,33,0
40000,34,0
40000,34,0
40000,34,0
40000,34,0
40000,34,0
40000,34,0
40000,34,0
40000,34,0
40000,34,0
40000,34,0
40000,34,0
40000,34,0
40000,34,0
40000,34,0
40000,34,0
40000,34,0
40000,34,0
40000,35,0
40000,35,0
40000,35,0
40000,35,0
40000,35,0
40000,35,0
40000,35,0
40000,35,0
40000,35,0
40000,35,0
40000,35,0
40000,35,0
40000,35,0
40000,35,0
40000,35,0
40000,35,0
40000,35,0
40000,36,0
40000,36,0
40000,36,0
40000,36,0
40000,36,0
40000,36,0
40000,36,0
40000,36,0
40000,36,0
40000,37,0
40000,37,0
40000,37,0
40000,37,0
40000,37,0
40000,37,0
40000,37,0
40000,38,0
40000,38,0
40000,38,0
40000,38,0
40000,38,0
40000,38,0
40000,38,0
40000,38,0
40000,38,0
40000,38,0
40000,38,0
40000,38,0
40000,38,0
40000,38,0
40000,38,0
40000,38,0
40000,38,0
40000,38,0
40000,38,0
40000,39,0
40000,39,0
40000,39,0
40000,39,0
40000,39,0
40000,39,0
40000,39,0
40000,39,0
40000,39,0
40000,39,0
40000,39,0
40000,39,0
40000,39,0
40000,40,0
40000,40,0
40000,40,0
40000,40,0
40000,40,0
40000,40,0
40000,40,0
40000,40,0
40000,40,0
40000,40,0
40000,40,0
40000,40,0
40000,40,0
40000,40,0
40000,40,0
40000,40,0
40000,40,0
40000,40,0
40000,40,0
40000,41,0
40000,41,0
40000,41,0
40000,41,0
40000,41,0
40000,41,0
40000,41,0
40000,41,0
40000,41,0
40000,41,0
40000,41,0
40000,41,0
40000,41,0
40000,41,0
40000,42,0
40000,42,0
40000,42,0
40000,42,0
40000,42,0
40000,42,0
40000,42,0
40000,42,0
40000,42,0
40000,42,0
40000,42,0
40000,42,0
40000,42,0
40000,42,0
40000,42,0
40000,42,0
40000,43,0
40000,43,0
40000,43,0
40000,43,0
40000,43,0
40000,43,0
40000,43,0
40000,43,0
40000,43,0
40000,43,0
40000,43,0
40000,44,0
40000,44,0
40000,44,0
40000,44,0
40000,44,0
40000,44,0
40000,44,0
40000,44,0
40000,44,0
40000,45,0
40000,45,0
40000,45,0
40000,45,0
40000,45,0
40000,45,0
40000,45,0
40000,45,0
40000,45,0
40000,45,0
40000,45,0
40000,45,0
40000,45,0
40000,45,0
40000,45,0
40000,45,0
40000,45,0
40000,46,0
40000,46,0
40000,46,0
40000,46,0
40000,46,0
40000,46,0
40000,46,0
40000,46,0
40000,46,0
40000,46,0
40000,46,0
40000,46,0
40000,47,0
40000,47,0
40000,47,0
40000,47,0
40000,47,0
40000,47,0
40000,48,0
40000,48,0
40000,48,0
40000,48,0
40000,48,0
40000,48,0
40000,48,0
40000,48,0
40000,48,0
40000,48,0
40000,48,0
40000,48,0
40000,48,0
40000,48,0
40000,48,0
40000,48,0
40000,48,0
40000,48,0
40000,49,0
40000,49,0
40000,49,0
40000,49,0
40000,49,0
40000,49,0
40000,50,0
40000,50,0
40000,50,0
40000,50,0
40000,50,0
40000,50,0
40000,50,0
40000,50,0
40000,50,0
40000,51,0
40000,51,0
40000,51,0
40000,51,0
40000,51,0
40000,51,0
40000,51,0
40000,51,0
40000,51,0
40000,51,0
40000,51,0
40000,51,0
40000,51,0
40000,51,0
40000,51,0
40000,51,0
40000,51,0
40000,51,0
40000,51,0
40000,51,0
40000,51,0
40000,52,0
40000,52,0
40000,52,0
40000,52,0
40000,52,0
40000,52,0
40000,52,0
40000,52,0
40000,52,0
40000,52,0
40000,52,0
40000,52,0
40000,52,0
40000,52,0
40000,52,0
40000,52,0
40000,52,0
40000,53,0
40000,53,0
40000,53,0
40000,53,0
40000,53,0
40000,53,0
40000,53,0
40000,53,0
40000,53,0
40000,53,0
40000,53,0
40000,53,0
40000,53,0
40000,53,0
40000,53,0
40000,53,0
40000,54,0
40000,54,0
40000,54,0
40000,54,0
40000,54,0
40000,54,0
40000,54,0
40000,54,0
40000,54,0
40000,54,0
40000,54,0
40000,54,0
40000,54,0
40000,54,0
40000,55,0
40000,55,0
40000,55,0
40000,55,0
40000,55,0
40000,55,0
40000,55,0
40000,55,0
40000,55,0
40000,56,0
40000,56,0
40000,56,0
40000,56,0
40000,56,0
40000,56,0
40000,56,0
40000,56,0
40000,56,0
40000,56,0
40000,56,0
40000,56,0
40000,56,0
40000,56,0
40000,56,0
40000,57,0
40000,57,0
40000,57,0
40000,57,0
40000,57,0
40000,57,0
40000,57,0
40000,57,0
40000,57,0
40000,57,0
40000,57,0
40000,57,0
40000,57,0
40000,57,0
40000,57,0
40000,58,0
40000,58,0
40000,58,0
40000,58,0
40000,58,0
40000,58,0
40000,58,0
40000,58,0
40000,58,0
40000,58,0
40000,58,0
40000,58,0
40000,58,0
40000,58,0
40000,59,0
40000,59,0
40000,59,0
40000,59,0
40000,59,0
40000,59,0
40000,59,0
40000,59,0
40000,59,0
40000,59,0
40000,59,0
40000,59,0
40000,59,0
40000,59,0
40000,59,0
40000,59,0
40000,60,0
40000,60,0
40000,60,0
40000,60,0
40000,60,0
40000,60,0
40000,60,0
40000,60,0
40000,60,0
40000,61,0
40000,61,0
40000,61,0
40000,61,0
40000,61,0
40000,61,0
40000,61,0
40000,61,0
40000,61,0
40000,61,0
40000,61,0
40000,61,0
40000,61,0
40000,61,0
40000,61,0
40000,61,0
40000,61,0
40000,62,0
40000,62,0
40000,62,0
40000,62,0
40000,62,0
40000,62,0
40000,62,0
40000,62,0
40000,62,0
40000,63,0
40000,63,0
40000,63,0
40000,63,0
40000,63,0
40000,63,0
40000,63,0
40000,63,0
40000,63,0
40000,63,0
40000,63,0
40000,63,0
40000,63,0
40000,63,0
40000,63,0
40000,63,0
40000,63,0
40000,64,0
40000,64,0
40000,64,0
40000,64,0
40000,64,0
40000,64,0
40000,64,0
40000,64,0
40000,64,0
40000,64,0
40000,64,0
40000,64,0
40000,64,0
40000,65,0
40000,65,0
40000,65,0
40000,65,0
40000,65,0
40000,65,0
40000,65,0
40000,65,0
40000,65,0
40000,66,0
40000,66,0
40000,66,0
40000,66,0
40000,66,0
40000,66,0
40000,66,0
40000,66,0
40000,66,0
40000,66,0
40000,66,0
40000,66,0
40000,66,0
40000,67,0
40000,67,0
40000,67,0
40000,67,0
40000,67,0
40000,67,0
40000,67,0
40000,67,0
40000,67,0
40000,67,0
40000,67,0
40000,67,0
40000,67,0
40000,67,0
40000,67,0
40000,68,0
40000,68,0
40000,68,0
40000,68,0
40000,68,0
40000,68,0
40000,68,0
40000,68,0
40000,68,0
40000,68,0
40000,68,0
40000,68,0
40000,68,0
40000,68,0
40000,69,0
40000,69,0
40000,69,0
40000,69,0
40000,69,0
40000,69,0
40000,69,0
40000,69,0
40000,69,0
40000,69,0
40000,69,0
40000,69,0
40000,69,0
40000,70,0
40000,70,0
40000,70,0
40000,70,0
40000,70,0
40000,70,0
40000,70,0
40000,70,0
40000,70,0
40000,70,0
40000,70,0
40000,70,0
40000,70,0
40000,70,0
58000,16,0
58000,16,0
58000,16,0
58000,16,0
58000,16,0
58000,16,0
58000,16,0
58000,16,0
58000,16,0
58000,16,0
58000,16,0
58000,16,0
58000,17,0
58000,17,0
58000,17,0
58000,17,0
58000,17,0
58000,17,0
58000,17,0
58000,18,0
58000,18,0
58000,18,0
58000,18,0
58000,18,0
58000,18,0
58000,18,0
58000,18,0
58000,18,0
58000,18,0
58000,18,0
58000,19,0
58000,19,0
58000,19,0
58000,19,0
58000,19,0
58000,19,0
58000,19,0
58000,19,0
58000,19,0
58000,19,0
58000,19,0
58000,19,0
58000,19,0
58000,19,0
58000,19,0
58000,20,0
58000,20,0
58000,20,0
58000,20,0
58000,20,0
58000,20,0
58000,20,0
58000,20,0
58000,20,0
58000,20,0
58000,20,0
58000,20,0
58000,20,0
58000,20,0
58000,21,0
58000,21,0
58000,21,0
58000,21,0
58000,21,0
58000,21,0
58000,21,0
58000,21,0
58000,21,0
58000,21,0
58000,22,0
58000,22,0
58000,22,0
58000,22,0
58000,22,0
58000,22,0
58000,22,0
58000,22,0
58000,22,0
58000,22,0
58000,23,0
58000,23,0
58000,23,0
58000,23,0
58000,23,0
58000,23,0
58000,23,0
58000,24,0
58000,24,0
58000,24,0
58000,24,0
58000,24,0
58000,24,0
58000,24,0
58000,24,0
58000,24,0
58000,24,0
58000,24,0
58000,24,0
58000,24,0
58000,25,0
58000,25,0
58000,25,0
58000,25,0
58000,25,0
58000,25,0
58000,25,0
58000,25,0
58000,25,0
58000,26,0
58000,26,0
58000,26,0
58000,26,0
58000,26,0
58000,26,0
58000,26,0
58000,26,0
58000,26,0
58000,26,0
58000,27,0
58000,27,0
58000,27,0
58000,27,0
58000,27,0
58000,27,0
58000,27,0
58000,27,0
58000,27,0
58000,27,0
58000,27,0
58000,27,0
58000,27,0
58000,27,0
58000,27,0
58000,27,0
58000,27,0
58000,27,0
58000,28,0
58000,28,0
58000,28,0
58000,28,0
58000,28,0
58000,28,0
58000,28,0
58000,28,0
58000,28,0
58000,28,0
58000,28,0
58000,28,0
58000,28,0
58000,28,0
58000,28,0
58000,28,0
58000,29,0
58000,29,0
58000,29,0
58000,29,0
58000,29,0
58000,29,0
58000,29,0
58000,29,0
58000,29,0
58000,29,0
58000,30,0
58000,30,0
58000,30,0
58000,30,0
58000,30,0
58000,30,0
58000,30,0
58000,30,0
58000,30,0
58000,30,0
58000,30,0
58000,31,0
58000,31,0
58000,31,0
58000,31,0
58000,31,0
58000,31,0
58000,31,0
58000,31,0
58000,31,0
58000,31,0
58000,31,0
58000,31,0
58000,31,0
58000,31,0
58000,31,0
58000,31,0
58000,31,0
58000,32,0
58000,32,0
58000,32,0
58000,32,0
58000,32,0
58000,32,0
58000,32,0
58000,32,0
58000,32,0
58000,32,0
58000,32,0
58000,32,0
58000,32,0
58000,32,0
58000,32,0
58000,32,0
58000,33,0
58000,33,0
58000,33,0
58000,33,0
58000,33,0
58000,33,0
58000,33,0
58000,33,0
58000,33,0
58000,33,0
58000,33,0
58000,33,0
58000,33,0
58000,33,0
58000,33,0
58000,33,0
58000,34,0
58000,34,0
58000,34,0
58000,34,0
58000,34,0
58000,34,0
58000,34,0
58000,34,0
58000,34,0
58000,34,0
58000,34,0
58000,34,0
58000,34,0
58000,34,0
58000,34,0
58000,35,0
58000,35,0
58000,35,0
58000,35,0
58000,35,0
58000,35,0
58000,35,0
58000,35,0
58000,35,0
58000,35,0
58000,35,0
58000,35,0
58000,35,0
58000,36,0
58000,36,0
58000,36,0
58000,36,0
58000,36,0
58000,36,0
58000,36,0
58000,36,0
58000,36,0
58000,36,0
58000,36,0
58000,37,0
58000,37,0
58000,37,0
58000,37,0
58000,37,0
58000,37,0
58000,37,0
58000,37,0
58000,37,0
58000,37,0
58000,37,0
58000,37,0
58000,37,0
58000,37,0
58000,37,0
58000,38,0
58000,38,0
58000,38,0
58000,38,0
58000,38,0
58000,38,0
58000,38,0
58000,38,0
58000,38,0
58000,38,0
58000,38,0
58000,38,0
58000,38,0
58000,38,0
58000,38,0
58000,39,0
58000,39,0
58000,39,0
58000,39,0
58000,39,0
58000,39,0
58000,39,0
58000,40,0
58000,40,0
58000,40,0
58000,40,0
58000,40,0
58000,40,0
58000,40,0
58000,40,0
58000,40,0
58000,40,0
58000,40,0
58000,40,0
58000,40,0
58000,40,0
58000,40,0
58000,41,0
58000,41,0
58000,41,0
58000,41,0
58000,41,0
58000,41,0
58000,41,0
58000,41,0
58000,41,0
58000,41,0
58000,41,0
58000,41,0
58000,42,0
58000,42,0
58000,42,0
58000,42,0
58000,42,0
58000,42,0
58000,42,0
58000,42,0
58000,42,0
58000,42,0
58000,42,0
58000,42,0
58000,43,0
58000,43,0
58000,43,0
58000,43,0
58000,43,0
58000,43,0
58000,43,0
58000,43,0
58000,43,0
58000,43,0
58000,43,0
58000,43,0
58000,43,0
58000,43,0
58000,43,0
58000,44,0
58000,44,0
58000,44,0
58000,44,0
58000,44,0
58000,44,0
58000,44,0
58000,44,0
58000,44,0
58000,45,0
58000,45,0
58000,45,0
58000,45,0
58000,45,0
58000,45,0
58000,45,0
58000,45,0
58000,45,0
58000,45,0
58000,45,0
58000,45,0
58000,45,0
58000,45,0
58000,45,0
58000,45,0
58000,45,0
58000,45,0
58000,46,0
58000,46,0
58000,46,0
58000,46,0
58000,46,0
58000,46,0
58000,46,0
58000,46,0
58000,46,0
58000,46,0
58000,46,0
58000,47,0
58000,47,0
58000,47,0
58000,47,0
58000,47,0
58000,47,0
58000,47,0
58000,47,0
58000,47,0
58000,47,0
58000,47,0
58000,47,0
58000,47,0
58000,47,0
58000,47,0
58000,47,0
58000,48,0
58000,48,0
58000,48,0
58000,48,0
58000,48,0
58000,48,0
58000,48,0
58000,48,0
58000,48,0
58000,48,0
58000,48,0
58000,48,0
58000,48,0
58000,49,0
58000,49,0
58000,49,0
58000,49,0
58000,49,0
58000,49,0
58000,49,0
58000,49,0
58000,49,0
58000,50,0
58000,50,0
58000,50,0
58000,50,0
58000,50,0
58000,50,0
58000,50,0
58000,50,0
58000,50,0
58000,50,0
58000,50,0
58000,50,0
58000,50,0
58000,50,0
58000,50,0
58000,51,0
58000,51,0
58000,51,0
58000,51,0
58000,51,0
58000,51,0
58000,51,0
58000,51,0
58000,51,0
58000,52,0
58000,52,0
58000,52,0
58000,52,0
58000,52,0
58000,52,0
58000,52,0
58000,52,0
58000,52,0
58000,52,0
58000,52,0
58000,53,0
58000,53,0
58000,53,0
58000,53,0
58000,53,0
58000,53,0
58000,53,0
58000,53,0
58000,53,0
58000,54,0
58000,54,0
58000,54,0
58000,54,0
58000,54,0
58000,54,0
58000,54,0
58000,54,0
58000,54,0
58000,54,0
58000,54,0
58000,54,0
58000,54,0
58000,54,0
58000,54,0
58000,54,0
58000,55,0
58000,55,0
58000,55,0
58000,55,0
58000,55,0
58000,55,0
58000,55,0
58000,55,0
58000,55,0
58000,55,0
58000,55,0
58000,56,0
58000,56,0
58000,56,0
58000,56,0
58000,56,0
58000,56,0
58000,56,0
58000,56,0
58000,56,0
58000,56,0
58000,56,0
58000,56,0
58000,56,0
58000,56,0
58000,56,0
58000,56,0
58000,56,0
58000,56,0
58000,56,0
58000,57,0
58000,57,0
58000,57,0
58000,57,0
58000,57,0
58000,57,0
58000,57,0
58000,57,0
58000,57,0
58000,57,0
58000,57,0
58000,58,0
58000,58,0
58000,58,0
58000,58,0
58000,58,0
58000,58,0
58000,58,0
58000,58,0
58000,58,0
58000,58,0
58000,58,0
58000,59,0
58000,59,0
58000,59,0
58000,59,0
58000,59,0
58000,59,0
58000,59,0
58000,59,0
58000,59,0
58000,59,0
58000,59,0
58000,59,0
58000,59,0
58000,59,0
58000,59,0
58000,59,0
58000,59,0
58000,59,0
58000,59,0
58000,60,0
58000,60,0
58000,60,0
58000,60,0
58000,60,0
58000,60,0
58000,60,0
58000,60,0
58000,60,0
58000,60,0
58000,60,0
58000,60,0
58000,60,0
58000,60,0
58000,60,0
58000,60,0
58000,60,0
58000,60,0
58000,61,0
58000,61,0
58000,61,0
58000,61,0
58000,61,0
58000,61,0
58000,61,0
58000,61,0
58000,61,0
58000,61,0
58000,61,0
58000,62,0
58000,62,0
58000,62,0
58000,62,0
58000,62,0
58000,62,0
58000,62,0
58000,62,0
58000,62,0
58000,62,0
58000,62,0
58000,62,0
58000,62,0
58000,62,0
58000,62,0
58000,62,0
58000,62,0
58000,62,0
58000,62,0
58000,62,0
58000,63,0
58000,63,0
58000,63,0
58000,63,0
58000,63,0
58000,63,0
58000,63,0
58000,63,0
58000,63,0
58000,63,0
58000,63,0
58000,63,0
58000,63,0
58000,63,0
58000,63,0
58000,63,0
58000,63,0
58000,63,0
58000,63,0
58000,63,0
58000,63,0
58000,64,0
58000,64,0
58000,64,0
58000,64,0
58000,64,0
58000,64,0
58000,64,0
58000,64,0
58000,64,0
58000,64,0
58000,64,0
58000,64,0
58000,64,0
58000,65,0
58000,65,0
58000,65,0
58000,65,0
58000,65,0
58000,65,0
58000,65,0
58000,65,0
58000,65,0
58000,65,0
58000,65,0
58000,65,0
58000,65,0
58000,65,0
58000,66,0
58000,66,0
58000,66,0
58000,66,0
58000,66,0
58000,66,0
58000,66,0
58000,66,0
58000,67,0
58000,67,0
58000,67,0
58000,67,0
58000,67,0
58000,67,0
58000,67,0
58000,67,0
58000,67,0
58000,67,0
58000,67,0
58000,67,0
58000,67,0
58000,68,0
58000,68,0
58000,68,0
58000,68,0
58000,68,0
58000,68,0
58000,68,0
58000,68,0
58000,68,0
58000,68,0
58000,69,0
58000,69,0
58000,69,0
58000,69,0
58000,69,0
58000,69,0
58000,69,0
58000,69,0
58000,69,0
58000,69,0
58000,69,0
58000,69,0
58000,69,0
58000,69,0
58000,69,0
58000,69,0
58000,69,0
58000,69,0
58000,70,0
58000,70,0
58000,70,0
58000,70,0
58000,70,0
58000,70,0
58000,70,0
76000,16,0
76000,16,0
76000,16,0
76000,16,0
76000,16,0
76000,16,0
76000,16,0
76000,16,0
76000,16,0
76000,16,0
76000,16,0
76000,16,0
76000,17,0
76000,17,0
76000,17,0
76000,17,0
76000,17,0
76000,17,0
76000,17,0
76000,17,0
76000,17,0
76000,17,0
76000,17,0
76000,18,0
76000,18,0
76000,18,0
76000,18,0
76000,18,0
76000,18,0
76000,18,0
76000,18,0
76000,18,0
76000,18,0
76000,18,0
76000,18,0
76000,19,0
76000,19,0
76000,19,0
76000,19,0
76000,19,0
76000,19,0
76000,19,0
76000,19,0
76000,19,0
76000,19,0
76000,20,0
76000,20,0
76000,20,0
76000,20,0
76000,20,0
76000,20,0
76000,20,0
76000,20,0
76000,20,0
76000,20,0
76000,20,0
76000,21,0
76000,21,0
76000,21,0
76000,21,0
76000,21,0
76000,21,0
76000,21,0
76000,21,0
76000,21,0
76000,21,0
76000,21,0
76000,21,0
76000,21,0
76000,21,0
76000,21,0
76000,22,0
76000,22,0
76000,22,0
76000,22,0
76000,22,0
76000,22,0
76000,22,0
76000,22,0
76000,22,0
76000,22,0
76000,22,0
76000,22,0
76000,22,0
76000,22,0
76000,23,0
76000,23,0
76000,23,0
76000,23,0
76000,23,0
76000,23,0
76000,23,0
76000,23,0
76000,23,0
76000,23,0
76000,23,0
76000,23,0
76000,23,0
76000,23,0
76000,23,0
76000,24,0
76000,24,0
76000,24,0
76000,24,0
76000,24,0
76000,24,0
76000,24,0
76000,24,0
76000,24,0
76000,24,0
76000,24,0
76000,24,0
76000,24,0
76000,24,0
76000,24,0
76000,24,0
76000,25,0
76000,25,0
76000,25,0
76000,25,0
76000,25,0
76000,25,0
76000,25,0
76000,25,0
76000,25,0
76000,25,0
76000,26,0
76000,26,0
76000,26,0
76000,26,0
76000,26,0
76000,26,0
76000,26,0
76000,27,0
76000,27,0
76000,27,0
76000,27,0
76000,27,0
76000,27,0
76000,27,0
76000,27,0
76000,28,0
76000,28,0
76000,28,0
76000,28,0
76000,28,0
76000,28,0
76000,28,0
76000,28,0
76000,28,0
76000,28,0
76000,28,0
76000,28,0
76000,28,0
76000,29,0
76000,29,0
76000,29,0
76000,29,0
76000,29,0
76000,29,0
76000,29,0
76000,29,0
76000,29,0
76000,29,0
76000,29,0
76000,30,0
76000,30,0
76000,30,0
76000,30,0
76000,30,0
76000,30,0
76000,30,0
76000,30,0
76000,30,0
76000,30,0
76000,30,0
76000,30,0
76000,30,0
76000,30,0
76000,31,0
76000,31,0
76000,31,0
76000,31,0
76000,31,0
76000,31,0
76000,31,0
76000,31,0
76000,31,0
76000,31,0
76000,31,0
76000,31,0
76000,32,0
76000,32,0
76000,32,0
76000,32,0
76000,32,0
76000,32,0
76000,32,0
76000,32,0
76000,32,0
76000,32,0
76000,32,0
76000,32,0
76000,32,0
76000,32,0
76000,32,0
76000,32,0
76000,32,0
76000,33,0
76000,33,0
76000,33,0
76000,33,0
76000,33,0
76000,33,0
76000,33,0
76000,33,0
76000,33,0
76000,33,0
76000,33,0
76000,33,0
76000,34,0
76000,34,0
76000,34,0
76000,34,0
76000,34,0
76000,34,0
76000,34,0
76000,34,0
76000,34,0
76000,34,0
76000,34,0
76000,34,0
76000,35,0
76000,35,0
76000,35,0
76000,35,0
76000,35,0
76000,35,0
76000,35,0
76000,35,0
76000,35,0
76000,35,0
76000,36,0
76000,36,0
76000,36,0
76000,36,0
76000,36,0
76000,36,0
76000,36,0
76000,36,0
76000,36,0
76000,36,0
76000,36,0
76000,37,0
76000,37,0
76000,37,0
76000,37,0
76000,37,0
76000,37,0
76000,37,0
76000,37,0
76000,37,0
76000,37,0
76000,37,0
76000,37,0
76000,37,0
76000,37,0
76000,37,0
76000,37,0
76000,37,0
76000,37,0
76000,37,0
76000,38,0
76000,38,0
76000,38,0
76000,38,0
76000,38,0
76000,38,0
76000,38,0
76000,38,0
76000,38,0
76000,39,0
76000,39,0
76000,39,0
76000,39,0
76000,39,0
76000,39,0
76000,39,0
76000,39,0
76000,39,0
76000,39,0
76000,40,0
76000,40,0
76000,40,0
76000,40,0
76000,40,0
76000,40,0
76000,40,0
76000,40,0
76000,40,0
76000,40,0
76000,40,0
76000,40,0
76000,41,0
76000,41,0
76000,41,0
76000,41,0
76000,41,0
76000,41,0
76000,41,0
76000,41,0
76000,41,0
76000,41,0
76000,41,0
76000,41,0
76000,42,0
76000,42,0
76000,42,0
76000,42,0
76000,42,0
76000,42,0
76000,42,0
76000,42,0
76000,42,0
76000,42,0
76000,42,0
76000,42,0
76000,42,0
76000,42,0
76000,43,0
76000,43,0
76000,43,0
76000,43,0
76000,43,0
76000,43,0
76000,43,0
76000,43,0
76000,44,0
76000,44,0
76000,44,0
76000,44,0
76000,44,0
76000,44,0
76000,44,0
76000,44,0
76000,44,0
76000,45,0
76000,45,0
76000,45,0
76000,45,0
76000,45,0
76000,45,0
76000,45,0
76000,45,0
76000,45,0
76000,46,0
76000,46,0
76000,46,0
76000,46,0
76000,46,0
76000,46,0
76000,46,0
76000,46,0
76000,46,0
76000,47,0
76000,47,0
76000,47,0
76000,47,0
76000,47,0
76000,47,0
76000,47,0
76000,47,0
76000,47,0
76000,47,0
76000,47,0
76000,47,0
76000,47,0
76000,47,0
76000,48,0
76000,48,0
76000,48,0
76000,48,0
76000,48,0
76000,48,0
76000,48,0
76000,48,0
76000,48,0
76000,48,0
76000,49,0
76000,49,0
76000,49,0
76000,49,0
76000,49,0
76000,49,0
76000,49,0
76000,49,0
76000,49,0
76000,49,0
76000,49,0
76000,49,0
76000,49,0
76000,50,0
76000,50,0
76000,50,0
76000,50,0
76000,50,0
76000,50,0
76000,50,0
76000,50,0
76000,50,0
76000,50,0
76000,50,0
76000,50,0
76000,50,0
76000,50,0
76000,50,0
76000,50,0
76000,51,0
76000,51,0
76000,51,0
76000,51,0
76000,51,0
76000,51,0
76000,51,0
76000,51,0
76000,51,0
76000,51,0
76000,51,0
76000,51,0
76000,51,0
76000,51,0
76000,51,0
76000,51,0
76000,51,0
76000,52,0
76000,52,0
76000,52,0
76000,52,0
76000,52,0
76000,52,0
76000,52,0
76000,52,0
76000,52,0
76000,52,0
76000,52,0
76000,52,0
76000,52,0
76000,52,0
76000,52,0
76000,52,0
76000,53,0
76000,53,0
76000,53,0
76000,53,0
76000,53,0
76000,53,0
76000,53,0
76000,53,0
76000,53,0
76000,53,0
76000,53,0
76000,54,0
76000,54,0
76000,54,0
76000,54,0
76000,54,0
76000,54,0
76000,54,0
76000,54,0
76000,54,0
76000,55,0
76000,55,0
76000,55,0
76000,55,0
76000,55,0
76000,55,0
76000,55,0
